                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.069,                0.62448,                 1.0049,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002404,              0.0002404,              0.0002404
                     70,                 1.0632,                0.61991,                0.99888,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00023334,             0.00023334,             0.00023334
                     71,                 1.0656,                0.61986,                0.99652,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00022627,             0.00022627,             0.00022627
                     72,                 1.0658,                0.62516,                 1.0035,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0002192,              0.0002192,              0.0002192
                     73,                 1.0534,                0.62479,                0.99822,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00021213,             0.00021213,             0.00021213
                     74,                 1.0517,                0.61851,                 1.0019,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00020506,             0.00020506,             0.00020506
                     75,                 1.0555,                0.61976,                  1.003,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019799,             0.00019799,             0.00019799
                     76,                 1.0673,                0.61215,                 0.9943,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00019092,             0.00019092,             0.00019092
                     77,                 1.0752,                0.62226,                0.99953,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00018385,             0.00018385,             0.00018385
                     78,                 1.0634,                0.61877,                 1.0004,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00017679,             0.00017679,             0.00017679
                     79,                 1.0488,                0.60607,                 0.9994,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016972,             0.00016972,             0.00016972
                     80,                  1.077,                0.61751,                 1.0002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00016265,             0.00016265,             0.00016265
                     81,                 1.0616,                0.60948,                0.99339,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00015558,             0.00015558,             0.00015558
                     82,                 1.0348,                0.60603,                0.99039,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014851,             0.00014851,             0.00014851
                     83,                 1.0534,                0.60338,                0.99036,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00014144,             0.00014144,             0.00014144
                     84,                 1.0481,                0.60665,                0.98962,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00013437,             0.00013437,             0.00013437
                     85,                 1.0512,                 0.6054,                0.99191,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012731,             0.00012731,             0.00012731
                     86,                 1.0369,                 0.6021,                0.99832,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00012024,             0.00012024,             0.00012024
                     87,                 1.0482,                0.60261,                0.99086,                      0,                      0,                      0,                      0,                      0,                      0,                      0,             0.00011317,             0.00011317,             0.00011317
                     88,                 1.0492,                0.60673,                0.99656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0001061,              0.0001061,              0.0001061
